timestamp,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,lag_1,lag_2,lag_3,lag_24,rolling_3,rolling_24,state,next_hour_demand
2012-05-22 22:00:00,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,261.0,373.0,364.0,142.0,332.6666666666667,251.375,2.0,110.10370305631805
2012-05-22 23:00:00,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,174.0,261.0,373.0,97.0,269.3333333333333,252.70833333333334,2.0,69.10217254726355
2012-05-23 00:00:00,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,105.0,174.0,261.0,36.0,180.0,253.04166666666666,1.0,228.96143035038526
2012-05-23 01:00:00,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,47.0,105.0,174.0,27.0,108.66666666666667,253.5,1.0,0.0
2012-05-23 02:00:00,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,32.0,47.0,105.0,11.0,61.333333333333336,253.70833333333334,0.0,0.0
2012-05-23 03:00:00,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,12.0,32.0,47.0,5.0,30.333333333333332,253.75,0.0,0.0
2012-05-23 04:00:00,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,5.0,12.0,32.0,7.0,16.333333333333332,253.75,0.0,0.0
2012-05-23 05:00:00,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,3.0,5.0,12.0,17.0,6.666666666666667,253.58333333333334,1.0,0.0
2012-05-23 06:00:00,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,35.0,3.0,5.0,137.0,14.333333333333334,254.33333333333334,2.0,388.6766732099523
2012-05-23 07:00:00,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,160.0,35.0,3.0,324.0,66.0,255.29166666666666,4.0,871.052037178775
2012-05-23 08:00:00,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,468.0,160.0,35.0,590.0,221.0,261.2916666666667,4.0,477.57864642744187
2012-05-23 09:00:00,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,719.0,468.0,160.0,333.0,449.0,266.6666666666667,3.0,219.35730958148443
2012-05-23 10:00:00,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,297.0,719.0,468.0,200.0,494.6666666666667,265.1666666666667,3.0,200.4781769419291
2012-05-23 11:00:00,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,191.0,297.0,719.0,189.0,402.3333333333333,264.7916666666667,3.0,158.31415987107002
2012-05-23 12:00:00,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,197.0,191.0,297.0,254.0,228.33333333333334,265.125,3.0,255.96535763040208
2012-05-23 13:00:00,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,248.0,197.0,191.0,243.0,212.0,264.875,3.0,289.6624390776731
2012-05-23 14:00:00,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,270.0,248.0,197.0,222.0,238.33333333333334,266.0,3.0,379.36303509312296
2012-05-23 15:00:00,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,248.0,270.0,248.0,245.0,255.33333333333334,267.0833333333333,3.0,445.1816652403569
2012-05-23 16:00:00,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,257.0,248.0,270.0,386.0,258.3333333333333,267.5833333333333,3.0,279.0877843453389
2012-05-23 17:00:00,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,278.0,257.0,248.0,785.0,261.0,263.0833333333333,3.0,248.26321401388861
2012-05-23 18:00:00,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,285.0,278.0,257.0,785.0,273.3333333333333,242.25,4.0,281.57475431462035
2012-05-23 19:00:00,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,327.0,285.0,278.0,364.0,296.6666666666667,223.16666666666666,4.0,155.70337965302173
2012-05-23 20:00:00,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,376.0,327.0,285.0,373.0,329.3333333333333,223.66666666666666,3.0,278.24641185146385
2012-05-23 21:00:00,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,295.0,376.0,327.0,261.0,332.6666666666667,220.41666666666666,3.0,153.74030889265106
2012-05-23 22:00:00,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,245.0,295.0,376.0,174.0,305.3333333333333,219.75,2.0,80.38015153293028
2012-05-23 23:00:00,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,159.0,245.0,295.0,105.0,233.0,219.125,2.0,112.21938212999467
2012-05-24 00:00:00,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,106.0,159.0,245.0,47.0,170.0,219.16666666666666,1.0,0.0
2012-05-24 01:00:00,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,56.0,106.0,159.0,32.0,107.0,219.54166666666666,1.0,0.0
2012-05-24 02:00:00,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,30.0,56.0,106.0,12.0,64.0,219.45833333333334,0.0,36.40844681639065
2012-05-24 03:00:00,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,16.0,30.0,56.0,5.0,34.0,219.625,0.0,0.0
2012-05-24 04:00:00,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,4.0,16.0,30.0,3.0,16.666666666666668,219.58333333333334,0.0,0.0
2012-05-24 05:00:00,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,5.0,4.0,16.0,35.0,8.333333333333334,219.66666666666666,1.0,163.87836660652408
2012-05-24 06:00:00,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,30.0,5.0,4.0,160.0,13.0,219.45833333333334,2.0,421.228093827911
2012-05-24 07:00:00,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,156.0,30.0,5.0,468.0,63.666666666666664,219.29166666666666,4.0,629.2138955075449
2012-05-24 08:00:00,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,415.0,156.0,30.0,719.0,200.33333333333334,217.08333333333334,4.0,562.0300554954244
2012-05-24 09:00:00,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,692.0,415.0,156.0,297.0,421.0,215.95833333333334,4.0,0.0
2012-05-24 10:00:00,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,301.0,692.0,415.0,191.0,469.3333333333333,216.125,3.0,45.5571750166672
2012-05-24 11:00:00,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,185.0,301.0,692.0,197.0,392.6666666666667,215.875,3.0,172.2487760943574
2012-05-24 12:00:00,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,221.0,185.0,301.0,248.0,235.66666666666666,216.875,3.0,473.5762219210913
2012-05-24 13:00:00,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,289.0,221.0,185.0,270.0,231.66666666666666,218.58333333333334,4.0,76.50982638115701
2012-05-24 14:00:00,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,302.0,289.0,221.0,248.0,270.6666666666667,219.91666666666666,3.0,201.70334825295157
2012-05-24 15:00:00,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,252.0,302.0,289.0,257.0,281.0,220.08333333333334,3.0,288.0439238191252
2012-05-24 16:00:00,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,291.0,252.0,302.0,278.0,281.6666666666667,221.5,4.0,917.7327655711633
2012-05-24 17:00:00,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,390.0,291.0,252.0,285.0,311.0,226.16666666666666,4.0,667.5472409164161
2012-05-24 18:00:00,2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,798.0,390.0,291.0,327.0,493.0,247.54166666666666,4.0,508.5207440522437
2012-05-24 19:00:00,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,752.0,798.0,390.0,376.0,646.6666666666666,265.25,4.0,581.0545624150249
2012-05-24 20:00:00,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,492.0,752.0,798.0,295.0,680.6666666666666,270.0833333333333,4.0,251.52388160908296
2012-05-24 21:00:00,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,398.0,492.0,752.0,245.0,547.3333333333334,274.375,3.0,4.471771886963154
2012-05-24 22:00:00,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,285.0,398.0,492.0,159.0,391.6666666666667,276.0416666666667,3.0,171.34577513450606
2012-05-24 23:00:00,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,243.0,285.0,398.0,106.0,308.6666666666667,279.5416666666667,2.0,260.79356948927136
2012-05-25 00:00:00,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,167.0,243.0,285.0,56.0,231.66666666666666,282.0833333333333,1.0,27.28003577217693
2012-05-25 01:00:00,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,73.0,167.0,243.0,30.0,161.0,282.7916666666667,1.0,101.07374306779444
2012-05-25 02:00:00,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,42.0,73.0,167.0,16.0,94.0,283.2916666666667,0.0,100.4704292774351
2012-05-25 03:00:00,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,23.0,42.0,73.0,4.0,46.0,283.5833333333333,0.0,38.44622785670461
2012-05-25 04:00:00,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,14.0,23.0,42.0,5.0,26.333333333333332,284.0,0.0,209.84013323007932
2012-05-25 05:00:00,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,9.0,14.0,23.0,30.0,15.333333333333334,284.1666666666667,1.0,12.525322298460267
2012-05-25 06:00:00,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,30.0,9.0,14.0,156.0,17.666666666666668,284.1666666666667,2.0,339.9555905744732
2012-05-25 07:00:00,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,113.0,30.0,9.0,415.0,50.666666666666664,282.375,4.0,509.49025036199936
2012-05-25 08:00:00,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,359.0,113.0,30.0,692.0,167.33333333333334,280.0416666666667,4.0,296.0921971993137
2012-05-25 09:00:00,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,583.0,359.0,113.0,301.0,351.6666666666667,275.5,4.0,475.33745672604323
2012-05-25 10:00:00,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,340.0,583.0,359.0,185.0,427.3333333333333,277.125,3.0,314.80252936564136
2012-05-25 11:00:00,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,232.0,340.0,583.0,221.0,385.0,279.0833333333333,3.0,511.1134940201634
2012-05-25 12:00:00,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,283.0,232.0,340.0,289.0,285.0,281.6666666666667,4.0,321.77708621314474
2012-05-25 13:00:00,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,321.0,283.0,232.0,302.0,278.6666666666667,283.0,4.0,468.0696705115688
2012-05-25 14:00:00,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,333.0,321.0,283.0,252.0,312.3333333333333,284.2916666666667,4.0,380.8829107172122
2012-05-25 15:00:00,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,367.0,333.0,321.0,291.0,340.3333333333333,289.0833333333333,4.0,445.5242848378492
2012-05-25 16:00:00,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,466.0,367.0,333.0,390.0,388.6666666666667,296.375,4.0,526.6868644702789
2012-05-25 17:00:00,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,584.0,466.0,367.0,798.0,472.3333333333333,304.4583333333333,4.0,699.2252250463652
2012-05-25 18:00:00,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,653.0,584.0,466.0,752.0,567.6666666666666,298.4166666666667,4.0,269.792947929281
2012-05-25 19:00:00,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,522.0,653.0,584.0,492.0,586.3333333333334,288.8333333333333,4.0,105.15641179781991
2012-05-25 20:00:00,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,404.0,522.0,653.0,398.0,526.3333333333334,285.1666666666667,4.0,127.24183653514419
2012-05-25 21:00:00,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,350.0,404.0,522.0,285.0,425.3333333333333,283.1666666666667,3.0,520.1160142133222
2012-05-25 22:00:00,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,255.0,350.0,404.0,243.0,336.3333333333333,281.9166666666667,3.0,272.84386218717907
2012-05-25 23:00:00,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,212.0,255.0,350.0,167.0,272.3333333333333,280.625,2.0,0.0
2012-05-26 00:00:00,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,166.0,212.0,255.0,73.0,211.0,280.5833333333333,2.0,252.07224364910292
2012-05-26 01:00:00,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,116.0,166.0,212.0,42.0,164.66666666666666,282.375,1.0,0.0
2012-05-26 02:00:00,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,82.0,116.0,166.0,23.0,121.33333333333333,284.0416666666667,1.0,0.0
2012-05-26 03:00:00,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,64.0,82.0,116.0,14.0,87.33333333333333,285.75,1.0,0.0
2012-05-26 04:00:00,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,31.0,64.0,82.0,9.0,59.0,286.4583333333333,0.0,67.88974478896
2012-05-26 05:00:00,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,2.0,31.0,64.0,30.0,32.333333333333336,286.1666666666667,0.0,0.0
2012-05-26 06:00:00,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,10.0,2.0,31.0,113.0,14.333333333333334,285.3333333333333,1.0,377.20618075423886
2012-05-26 07:00:00,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,31.0,10.0,2.0,359.0,14.333333333333334,281.9166666666667,1.0,143.31739472268137
2012-05-26 08:00:00,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,54.0,31.0,10.0,583.0,31.666666666666668,269.2083333333333,2.0,193.77965154323343
2012-05-26 09:00:00,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,141.0,54.0,31.0,340.0,75.33333333333333,250.79166666666666,3.0,511.39750966341063
2012-05-26 10:00:00,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,289.0,141.0,54.0,232.0,161.33333333333334,248.66666666666666,4.0,473.0051177522378
2012-05-26 11:00:00,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,437.0,289.0,141.0,283.0,289.0,257.2083333333333,4.0,522.9161675322902
2012-05-26 12:00:00,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,520.0,437.0,289.0,321.0,415.3333333333333,267.0833333333333,4.0,515.246457478298
2012-05-26 13:00:00,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,529.0,520.0,437.0,333.0,495.3333333333333,275.75,4.0,646.8107844196588
2012-05-26 14:00:00,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,539.0,529.0,520.0,367.0,529.3333333333334,284.3333333333333,4.0,568.4844538179415
2012-05-26 15:00:00,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,564.0,539.0,529.0,466.0,544.0,292.5416666666667,4.0,519.7230995824091
2012-05-26 16:00:00,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,513.0,564.0,539.0,584.0,538.6666666666666,294.5,4.0,242.07876306453593
2012-05-26 17:00:00,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,504.0,513.0,564.0,653.0,527.0,291.1666666666667,4.0,506.3619634765614
2012-05-26 18:00:00,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,462.0,504.0,513.0,522.0,493.0,283.2083333333333,4.0,436.7369367020677
2012-05-26 19:00:00,2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,415.0,462.0,504.0,404.0,460.3333333333333,278.75,4.0,0.0
2012-05-26 20:00:00,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,373.0,415.0,462.0,350.0,416.6666666666667,277.4583333333333,3.0,163.83426550309716
2012-05-26 21:00:00,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,255.0,373.0,415.0,255.0,347.6666666666667,273.5,3.0,117.67526822746595
2012-05-26 22:00:00,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,251.0,255.0,373.0,212.0,293.0,273.3333333333333,3.0,120.25979289861709
2012-05-26 23:00:00,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,204.0,251.0,255.0,166.0,236.66666666666666,273.0,2.0,209.30718369037913
2012-05-27 00:00:00,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,150.0,204.0,251.0,116.0,201.66666666666666,272.3333333333333,2.0,144.01153938584548
2012-05-27 01:00:00,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,137.0,150.0,204.0,82.0,163.66666666666666,273.2083333333333,1.0,0.0
2012-05-27 02:00:00,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,78.0,137.0,150.0,64.0,121.66666666666667,273.0416666666667,1.0,0.0
2012-05-27 03:00:00,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,61.0,78.0,137.0,31.0,92.0,272.9166666666667,1.0,14.055307461132328
2012-05-27 04:00:00,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,36.0,61.0,78.0,2.0,58.333333333333336,273.125,0.0,69.44025013634922
2012-05-27 05:00:00,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,11.0,36.0,61.0,10.0,36.0,273.5,0.0,198.0411695246418
2012-05-27 06:00:00,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,7.0,11.0,36.0,31.0,18.0,273.375,0.0,326.07118634322205
2012-05-27 07:00:00,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,22.0,7.0,11.0,54.0,13.333333333333334,273.0,1.0,226.55160089050403
2012-05-27 08:00:00,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,52.0,22.0,7.0,141.0,27.0,272.9166666666667,2.0,284.33964297044395
2012-05-27 09:00:00,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,151.0,52.0,22.0,289.0,75.0,273.3333333333333,3.0,295.8675153793123
2012-05-27 10:00:00,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,270.0,151.0,52.0,437.0,157.66666666666666,272.5416666666667,4.0,679.9079410090924
2012-05-27 11:00:00,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,424.0,270.0,151.0,520.0,281.6666666666667,272.0,4.0,537.2775149167081
2012-05-27 12:00:00,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,519.0,424.0,270.0,529.0,404.3333333333333,271.9583333333333,4.0,633.9308094624662
2012-05-27 13:00:00,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,570.0,519.0,424.0,539.0,504.3333333333333,273.6666666666667,4.0,694.8966771881538
2012-05-27 14:00:00,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,498.0,570.0,519.0,564.0,529.0,271.9583333333333,4.0,334.08928487379
2012-05-27 15:00:00,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,547.0,498.0,570.0,513.0,538.3333333333334,271.25,4.0,450.6296353456459
2012-05-27 16:00:00,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,535.0,547.0,498.0,504.0,526.6666666666666,272.1666666666667,4.0,526.1376219932166
2012-05-27 17:00:00,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,501.0,535.0,547.0,462.0,527.6666666666666,272.0416666666667,4.0,544.9383480787124
2012-05-27 18:00:00,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,522.0,501.0,535.0,415.0,519.3333333333334,274.5416666666667,4.0,434.1276784858697
2012-05-27 19:00:00,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,518.0,522.0,501.0,373.0,513.6666666666666,278.8333333333333,4.0,437.5056871613698
2012-05-27 20:00:00,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,442.0,518.0,522.0,255.0,494.0,281.7083333333333,4.0,0.0
2012-05-27 21:00:00,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,392.0,442.0,518.0,251.0,450.6666666666667,287.4166666666667,2.0,113.58369088463175
2012-05-27 22:00:00,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,143.0,392.0,442.0,204.0,325.6666666666667,282.9166666666667,1.0,132.727642763755
2012-05-27 23:00:00,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,59.0,143.0,392.0,150.0,198.0,276.875,2.0,26.14552016189002
2012-05-28 00:00:00,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,96.0,59.0,143.0,137.0,99.33333333333333,274.625,1.0,44.65577396126055
2012-05-28 01:00:00,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,65.0,96.0,59.0,78.0,73.33333333333333,271.625,1.0,0.0
2012-05-28 02:00:00,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,59.0,65.0,96.0,61.0,73.33333333333333,270.8333333333333,1.0,172.38727222710028
2012-05-28 03:00:00,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,48.0,59.0,65.0,36.0,57.333333333333336,270.2916666666667,0.0,79.15668166288263
2012-05-28 04:00:00,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,18.0,48.0,59.0,11.0,41.666666666666664,269.5416666666667,0.0,13.883992148672792
2012-05-28 05:00:00,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,6.0,18.0,48.0,7.0,24.0,269.3333333333333,0.0,8.263979914312856
2012-05-28 06:00:00,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,9.0,6.0,18.0,22.0,11.0,269.4166666666667,0.0,311.4928750618282
2012-05-28 07:00:00,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,20.0,9.0,6.0,52.0,11.666666666666666,269.3333333333333,1.0,257.7898443753061
2012-05-28 08:00:00,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,67.0,20.0,9.0,151.0,32.0,269.9583333333333,2.0,301.56104537072855
2012-05-28 09:00:00,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,155.0,67.0,20.0,270.0,80.66666666666667,270.125,3.0,339.3059082702119
2012-05-28 10:00:00,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,263.0,155.0,67.0,424.0,161.66666666666666,269.8333333333333,4.0,466.189525354648
2012-05-28 11:00:00,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,364.0,263.0,155.0,519.0,260.6666666666667,267.3333333333333,4.0,538.9904550678298
2012-05-28 12:00:00,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,476.0,364.0,263.0,570.0,367.6666666666667,265.5416666666667,4.0,434.3439973559001
2012-05-28 13:00:00,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,525.0,476.0,364.0,498.0,455.0,263.6666666666667,4.0,437.6635264074428
2012-05-28 14:00:00,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,556.0,525.0,476.0,547.0,519.0,266.0833333333333,4.0,522.9424387701082
2012-05-28 15:00:00,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,465.0,556.0,525.0,535.0,515.3333333333334,262.6666666666667,4.0,488.86850048668225
2012-05-28 16:00:00,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,460.0,465.0,556.0,501.0,493.6666666666667,259.5416666666667,4.0,406.0417771047106
2012-05-28 17:00:00,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,501.0,460.0,465.0,522.0,475.3333333333333,259.5416666666667,4.0,424.8575962882939
2012-05-28 18:00:00,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,405.0,501.0,460.0,518.0,455.3333333333333,254.66666666666666,4.0,268.34730490388074
2012-05-28 19:00:00,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,383.0,405.0,501.0,442.0,429.6666666666667,249.04166666666666,4.0,445.31268426929944
2012-05-28 20:00:00,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,395.0,383.0,405.0,392.0,394.3333333333333,247.08333333333334,4.0,158.33451449309567
2012-05-28 21:00:00,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,317.0,395.0,383.0,143.0,365.0,243.95833333333334,3.0,289.0819013281343
2012-05-28 22:00:00,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,247.0,317.0,395.0,59.0,319.6666666666667,248.29166666666666,2.0,76.2128672963423
2012-05-28 23:00:00,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,157.0,247.0,317.0,96.0,240.33333333333334,252.375,1.0,81.22859877225967
2012-05-29 00:00:00,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,82.0,157.0,247.0,65.0,162.0,251.79166666666666,1.0,0.0
2012-05-29 01:00:00,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,45.0,82.0,157.0,59.0,94.66666666666667,250.95833333333334,0.0,0.0
2012-05-29 02:00:00,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,14.0,45.0,82.0,48.0,47.0,249.08333333333334,0.0,164.63234465714683
2012-05-29 03:00:00,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,8.0,14.0,45.0,18.0,22.333333333333332,247.41666666666666,0.0,0.0
2012-05-29 04:00:00,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,3.0,8.0,14.0,6.0,8.333333333333334,246.79166666666666,0.0,0.0
2012-05-29 05:00:00,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,5.0,3.0,8.0,9.0,5.333333333333333,246.75,1.0,129.5708089949805
2012-05-29 06:00:00,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,33.0,5.0,3.0,20.0,13.666666666666666,247.75,2.0,413.91096169490214
2012-05-29 07:00:00,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,154.0,33.0,5.0,67.0,64.0,253.33333333333334,4.0,633.0409114794338
2012-05-29 08:00:00,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,450.0,154.0,33.0,155.0,212.33333333333334,269.2916666666667,4.0,316.7425428185797
2012-05-29 09:00:00,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,634.0,450.0,154.0,263.0,412.6666666666667,289.25,3.0,141.61329205228822
2012-05-29 10:00:00,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,257.0,634.0,450.0,364.0,447.0,289.0,3.0,384.91537229042524
2012-05-29 11:00:00,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,183.0,257.0,634.0,476.0,358.0,281.4583333333333,3.0,341.5453265478242
